Accident Index,Year,VehicleReferenceNumber,VehicleType,ArtTowing,Manoeuvre,VehicleLocationOffRoad,JunctionLocation,Skidding,HitObjectOnCWay,VehicleLeaveCWay,HitObjectOffCWay,FirstPointImpact,JourneyPurpose,ForeignReg,SexOfDriver,AgeBandOfDriver
1.00315E+11,2010,1,19,0,18,0,1,0,0,0,0,1,5,0,1,4
1.00315E+11,2010,2,9,0,2,0,2,0,0,0,0,1,5,0,1,7
1.00315E+11,2010,1,1,0,18,0,0,0,0,0,0,1,5,0,1,8
1.00315E+11,2010,2,9,0,18,0,0,0,0,0,0,3,5,0,2,5
1.00316E+11,2010,1,9,0,17,0,0,0,0,7,10,1,5,0,1,6
1.00316E+11,2010,1,9,0,18,0,1,0,0,0,0,0,5,0,2,4
1.00316E+11,2010,1,9,0,18,0,1,0,0,0,0,1,5,0,2,6
1.00316E+11,2010,1,9,0,5,5,6,0,0,0,0,1,3,0,2,8
1.00316E+11,2010,2,1,0,18,9,8,0,0,0,0,1,4,0,1,3
1.00316E+11,2010,1,14,0,6,0,2,0,0,0,0,3,1,0,2,6
1.00316E+11,2010,2,9,0,18,0,8,0,0,0,0,4,5,0,1,9
1.00317E+11,2010,1,1,0,18,0,0,0,0,0,0,3,5,0,2,5
1.00317E+11,2010,2,9,0,18,0,0,0,0,0,0,4,5,0,1,6
1.00317E+11,2010,1,9,0,1,0,1,0,0,0,0,2,5,0,2,6
1.00317E+11,2010,2,5,0,18,0,8,0,0,0,0,1,5,0,1,7
1.00317E+11,2010,1,9,0,18,0,2,0,0,0,0,1,5,0,1,4
1.00317E+11,2010,1,11,0,18,0,0,0,4,0,0,1,1,0,1,8
1.00317E+11,2010,2,9,0,2,0,0,0,4,0,0,0,5,0,2,5
1.00317E+11,2010,3,9,0,2,0,0,0,0,0,0,3,5,0,1,8
1.00317E+11,2010,4,9,0,2,0,0,0,0,0,0,3,5,0,2,6
1.00317E+11,2010,5,9,0,2,0,0,0,0,0,0,3,5,0,3,8
1.00317E+11,2010,1,8,0,4,0,1,0,2,0,0,1,1,0,1,9
1.00317E+11,2010,2,9,0,3,0,1,0,0,0,0,2,5,0,1,7
1.00317E+11,2010,3,9,0,3,0,1,0,2,0,0,2,1,0,1,8
1.00317E+11,2010,1,9,0,18,0,0,1,0,7,0,1,5,0,3,0
1.00317E+11,2010,2,9,0,2,0,0,0,0,0,0,2,5,0,3,6
1.00317E+11,2010,1,9,0,18,0,0,0,0,0,0,1,5,0,1,0
1.00317E+11,2010,2,9,0,4,0,0,0,0,0,0,3,5,0,1,5
1.00317E+11,2010,1,9,0,18,0,2,0,0,0,0,1,5,0,1,8
1.00318E+11,2010,1,9,0,18,0,0,0,0,0,0,0,5,0,1,7
1.00318E+11,2010,2,1,0,18,0,0,0,0,0,0,0,5,0,2,2
1.00318E+11,2010,1,4,0,18,9,8,1,0,1,10,1,5,0,1,5
1.00318E+11,2010,1,9,0,9,0,5,0,0,0,0,3,5,0,2,7
1.00318E+11,2010,1,9,0,18,0,1,0,0,0,0,4,5,0,1,6
1.00318E+11,2010,2,9,0,18,0,1,0,0,0,0,4,5,0,1,6
1.00318E+11,2010,1,2,0,18,0,1,0,0,0,0,4,5,0,1,4
1.00318E+11,2010,2,9,0,17,0,1,0,0,0,0,1,5,0,2,7
1.00319E+11,2010,1,5,0,18,0,1,5,2,0,0,3,5,0,1,8
1.00319E+11,2010,2,9,0,9,0,6,0,0,0,0,0,1,0,1,8
1.00319E+11,2010,1,9,0,9,9,6,0,0,0,0,3,5,0,2,4
1.00319E+11,2010,2,5,0,18,0,8,0,0,0,0,1,5,0,1,7
1.00319E+11,2010,1,9,0,18,0,4,0,0,0,0,1,5,0,2,4
1.00319E+11,2010,2,9,0,18,0,4,0,0,0,0,2,5,0,1,6
1.0032E+11,2010,1,9,0,9,0,6,0,0,0,0,1,5,0,1,8
1.0032E+11,2010,2,9,0,18,0,1,5,0,0,0,4,5,0,2,4
1.0032E+11,2010,1,9,0,3,0,1,0,0,0,0,2,2,0,2,8
1.0032E+11,2010,2,9,0,18,0,1,0,0,0,0,1,4,0,1,4
1.0032E+11,2010,1,9,0,3,0,1,0,0,0,0,1,5,0,1,4
1.0032E+11,2010,2,9,0,3,0,1,0,0,0,0,2,5,0,1,8
1.00321E+11,2010,1,9,0,4,0,1,1,4,0,0,2,5,0,2,5
1.00321E+11,2010,2,9,0,3,0,1,0,4,0,0,2,1,0,1,7
1.00321E+11,2010,3,9,0,3,0,1,0,0,0,0,0,5,0,2,5
1.00321E+11,2010,1,9,0,18,0,0,0,0,0,0,1,5,0,1,4
1.00321E+11,2010,2,9,0,18,0,0,0,0,0,0,2,5,0,1,7
1.00322E+11,2010,1,8,0,9,0,1,0,0,0,0,1,1,0,1,9
1.00323E+11,2010,1,9,0,5,0,1,0,0,0,0,1,5,0,1,6
1.00323E+11,2010,2,9,0,5,0,1,0,0,0,0,2,2,0,1,5
1.00323E+11,2010,1,9,0,18,0,2,0,0,0,0,3,2,0,2,4
1.00323E+11,2010,1,9,0,18,0,0,0,0,4,6,4,5,0,1,5
1.00323E+11,2010,1,9,0,18,0,8,0,0,0,0,1,5,0,1,10
1.00323E+11,2010,1,9,0,16,0,0,0,0,0,0,1,5,0,1,4
1.00323E+11,2010,2,9,0,2,0,0,0,0,0,0,1,5,0,2,6
1.00323E+11,2010,3,14,0,2,0,0,0,0,0,0,1,5,0,1,7
1.00324E+11,2010,1,5,0,17,0,0,0,0,0,0,1,5,0,1,4
1.00324E+11,2010,1,9,0,7,0,5,0,0,0,0,1,5,0,3,4
1.00324E+11,2010,1,9,0,4,9,4,0,0,0,0,1,5,0,1,8
1.00324E+11,2010,2,9,0,10,0,1,0,0,0,0,0,5,0,1,6
1.00324E+11,2010,1,9,0,1,0,6,0,0,0,0,2,5,0,1,8
1.00324E+11,2010,1,9,0,18,0,8,0,0,0,0,1,5,0,3,0
1.00324E+11,2010,2,9,0,18,0,8,0,0,0,0,1,2,0,2,8
1.00324E+11,2010,1,9,0,4,0,0,1,0,0,0,1,2,0,2,6
1.00324E+11,2010,2,9,0,4,0,0,0,0,0,0,2,2,0,1,8
1.00325E+11,2010,1,9,0,18,0,8,0,0,0,0,1,5,0,1,9
1.00325E+11,2010,1,9,0,9,0,6,0,0,0,0,1,1,0,1,6
1.00325E+11,2010,2,2,0,18,0,1,0,0,7,0,1,2,0,1,7
1.00325E+11,2010,1,10,0,9,0,8,0,0,0,0,1,1,0,1,9
1.00325E+11,2010,2,9,0,18,0,8,0,0,1,0,3,5,0,1,5
1.00325E+11,2010,1,9,0,9,0,1,0,0,0,0,1,5,0,2,11
1.00325E+11,2010,2,9,0,18,0,8,0,0,0,0,1,5,0,1,11
1.00325E+11,2010,1,9,0,18,0,0,0,0,0,0,4,5,0,1,8
1.00325E+11,2010,1,9,0,7,0,4,0,0,0,0,4,2,0,1,6
1.00325E+11,2010,2,1,0,18,0,4,0,0,0,0,1,2,0,1,8
1.00325E+11,2010,1,9,0,7,0,5,0,0,0,0,1,1,0,1,7
1.00326E+11,2010,1,9,0,16,0,1,0,0,0,0,1,5,0,1,5
1.00326E+11,2010,2,9,0,16,0,1,0,0,0,0,0,5,0,2,7
1.00326E+11,2010,1,9,0,9,0,8,0,0,0,0,1,5,0,1,6
1.00326E+11,2010,2,9,0,18,0,8,0,0,0,0,1,5,0,2,5
1.00326E+11,2010,1,9,0,9,0,1,0,0,0,0,1,5,0,1,7
1.00326E+11,2010,2,9,0,18,0,1,0,0,0,0,1,5,0,1,6
1.00326E+11,2010,1,19,0,18,0,6,0,4,0,0,1,1,0,1,6
1.00326E+11,2010,2,9,0,18,0,8,0,0,0,0,1,1,0,1,7
1.00326E+11,2010,3,9,0,2,9,1,0,0,0,0,1,5,0,2,5
1.00326E+11,2010,1,21,0,11,0,0,0,0,0,0,2,1,0,1,7
1.00326E+11,2010,2,5,0,11,0,0,2,0,0,0,1,2,0,1,5
1.00326E+11,2010,1,9,0,18,0,0,0,0,0,0,1,5,0,1,7
1.00327E+11,2010,1,9,4,13,0,2,0,0,0,0,4,5,0,1,7
1.00327E+11,2010,2,1,0,5,0,2,0,0,0,0,3,2,0,1,6
1.00327E+11,2010,1,9,0,18,0,1,0,0,0,0,3,2,0,1,5
1.00327E+11,2010,2,1,0,18,0,1,0,0,0,0,1,5,0,1,2
1.00327E+11,2010,1,9,0,1,0,2,0,0,0,0,1,5,0,1,4
1.00327E+11,2010,2,9,0,2,0,2,0,0,0,0,2,1,0,1,6
1.00327E+11,2010,1,1,0,18,0,0,0,0,0,0,1,5,0,1,3
1.00327E+11,2010,2,3,0,18,0,0,0,0,0,0,1,1,0,1,7
1.00327E+11,2010,1,9,0,18,0,8,0,0,0,0,1,5,0,1,7
1.00327E+11,2010,1,9,0,17,0,2,1,0,0,0,3,5,0,2,4
1.00327E+11,2010,2,9,0,18,0,1,0,0,0,0,3,2,0,1,5
1.00327E+11,2010,1,9,0,4,0,6,0,0,0,0,1,5,0,2,6
1.00328E+11,2010,1,9,0,18,0,1,0,0,0,0,1,5,0,1,10
1.00328E+11,2010,1,1,0,18,0,1,0,0,0,0,1,2,0,1,5
1.00328E+11,2010,2,9,0,9,0,1,0,0,0,0,1,3,0,2,6
1.00329E+11,2010,1,9,0,17,0,2,0,0,0,0,4,5,0,1,7
1.00329E+11,2010,1,9,0,18,0,0,0,0,0,0,4,5,0,1,7
1.00329E+11,2010,1,14,0,18,0,0,0,0,0,0,1,5,0,3,0
1.00329E+11,2010,2,9,0,3,0,0,0,0,0,0,2,5,0,1,8
1.0033E+11,2010,1,9,0,7,0,2,0,0,0,0,1,2,0,2,6
1.0033E+11,2010,2,5,0,9,0,2,0,0,0,0,4,2,0,1,7
1.0033E+11,2010,1,9,0,7,9,8,0,0,3,10,1,5,0,1,5
1.0033E+11,2010,1,9,0,6,0,0,0,0,0,0,3,5,0,1,10
1.0033E+11,2010,2,5,0,18,0,0,0,0,0,0,1,5,0,1,7
1.00331E+11,2010,1,1,0,18,0,1,0,0,0,0,1,5,0,1,7
1.00331E+11,2010,2,9,0,7,0,1,0,0,0,0,4,5,0,2,6
1.00331E+11,2010,1,9,0,9,0,1,0,0,0,0,1,5,0,2,0
1.00331E+11,2010,2,1,0,18,0,1,0,0,0,0,1,5,0,1,3
1.00331E+11,2010,1,9,0,18,0,0,0,0,0,0,4,5,0,2,8
1.00331E+11,2010,1,9,0,17,0,1,0,0,0,0,1,5,0,3,0
1.00331E+11,2010,2,1,0,18,1,1,0,0,0,0,2,5,0,2,4
1.00331E+11,2010,1,19,0,1,0,2,0,0,0,0,3,2,0,1,6
1.00331E+11,2010,1,10,0,18,0,1,0,0,0,0,1,2,0,1,7
1.00331E+11,2010,2,9,0,18,0,2,0,0,0,0,0,5,0,1,9
1.00331E+11,2010,3,9,0,18,0,2,0,0,0,0,2,2,0,1,7
1.00331E+11,2010,1,9,0,9,0,2,0,0,0,0,1,5,0,1,0
1.00331E+11,2010,1,9,0,18,0,1,0,0,1,10,1,5,0,1,6
1.00331E+11,2010,2,9,0,10,0,1,0,0,0,0,2,5,0,2,7
1.00331E+11,2010,1,9,0,4,0,0,0,0,0,0,1,5,0,1,6
1.00331E+11,2010,2,9,0,9,0,0,0,0,0,0,2,5,0,2,6
1.00331E+11,2010,3,9,0,2,0,0,0,0,0,0,1,5,0,2,8
1.00331E+11,2010,1,9,0,18,0,2,0,0,0,0,1,5,0,1,7
1.00331E+11,2010,1,9,0,18,0,0,0,0,0,0,1,5,0,1,9
1.00331E+11,2010,2,9,0,18,0,0,0,0,0,0,2,5,0,2,5
1.00331E+11,2010,3,9,0,18,0,0,0,0,0,0,2,5,0,1,7
1.00331E+11,2010,1,9,0,16,0,0,5,0,7,9,1,5,0,1,7
1.00332E+11,2010,1,9,0,18,0,8,0,0,0,0,2,5,0,1,4
1.00332E+11,2010,2,9,0,7,0,8,0,0,0,0,1,5,0,2,6
1.00332E+11,2010,1,9,0,4,0,1,0,0,0,0,1,2,0,2,7
1.00332E+11,2010,2,9,0,3,0,1,0,0,0,0,2,2,0,2,7
1.00332E+11,2010,1,9,0,18,0,1,0,0,0,0,1,5,0,1,0
1.00332E+11,2010,1,9,0,4,0,1,0,0,0,0,1,5,0,2,6
1.00332E+11,2010,2,9,0,3,0,1,0,0,0,0,2,5,0,2,6
1.00332E+11,2010,1,3,0,18,0,1,0,0,0,0,1,5,0,1,6
1.00332E+11,2010,2,9,0,18,0,1,0,0,0,0,0,2,0,1,6
1.00332E+11,2010,1,3,0,18,0,1,0,0,7,10,1,5,0,1,6
1.00332E+11,2010,1,9,0,9,0,1,1,0,7,10,1,5,0,1,5
1.00332E+11,2010,1,9,0,18,0,1,0,0,0,0,0,5,0,1,8
1.00332E+11,2010,1,9,0,18,0,1,0,0,0,0,4,2,0,2,6
1.00332E+11,2010,1,9,0,9,0,8,0,0,0,0,1,5,0,1,5
1.00332E+11,2010,2,1,0,18,0,1,0,0,0,0,1,5,0,1,6
1.00333E+11,2010,1,9,0,9,0,6,0,0,0,0,1,5,0,1,4
1.00333E+11,2010,2,9,0,18,0,1,0,0,0,0,4,5,0,1,6
1.00333E+11,2010,1,9,0,1,0,5,0,0,0,0,2,5,0,2,4
1.00333E+11,2010,1,5,0,5,0,1,0,0,0,0,4,2,0,1,8
1.00333E+11,2010,2,9,0,5,0,1,0,0,0,0,3,2,0,1,6
1.00333E+11,2010,3,9,0,5,0,1,0,0,0,0,2,2,0,1,5
1.00333E+11,2010,1,9,0,18,0,0,1,0,2,7,1,5,0,2,5
1.00334E+11,2010,1,9,0,18,0,4,0,0,0,0,1,5,0,1,6
1.00334E+11,2010,2,1,0,18,0,8,0,0,0,0,4,5,0,1,11
1.00334E+11,2010,1,9,0,18,0,2,0,0,0,0,1,5,0,1,7
1.00334E+11,2010,1,9,0,9,0,2,0,0,0,0,1,5,0,2,5
1.00334E+11,2010,2,9,0,18,0,1,0,0,0,0,1,5,0,2,6
1.00334E+11,2010,1,9,0,2,9,0,0,0,0,0,4,5,0,1,6
1.00334E+11,2010,2,1,0,18,0,0,0,0,0,0,4,5,0,1,7
1.00335E+11,2010,1,9,0,18,0,1,0,0,0,0,1,5,0,1,6
1.00335E+11,2010,2,1,0,18,0,8,0,0,0,0,2,5,0,1,2
1.00335E+11,2010,1,9,0,9,0,8,0,0,0,0,1,5,0,1,4
1.00335E+11,2010,2,5,0,18,0,8,0,0,0,0,1,5,0,1,5
1.00335E+11,2010,1,9,0,18,0,0,5,0,1,0,3,5,0,1,4
1.00335E+11,2010,1,9,0,1,0,2,0,0,0,0,2,5,0,2,9
1.00336E+11,2010,1,9,0,18,0,0,0,0,0,0,1,5,0,1,8
1.00336E+11,2010,1,9,0,6,0,1,0,0,0,0,1,5,0,2,10
1.00336E+11,2010,2,5,0,18,0,1,2,0,0,0,1,2,0,1,9
1.00336E+11,2010,1,19,0,18,0,4,0,0,0,0,1,1,0,1,5
1.00336E+11,2010,2,9,0,18,0,4,0,0,0,0,2,5,0,1,10
1.00337E+11,2010,1,9,0,6,0,0,0,0,0,0,3,5,0,1,5
1.00337E+11,2010,2,9,0,18,0,0,0,0,0,0,1,5,0,1,6
1.00337E+11,2010,1,9,0,18,0,1,0,0,0,0,2,1,0,1,7
1.00337E+11,2010,2,14,0,18,0,1,0,0,0,0,0,5,0,1,8
1.00338E+11,2010,1,9,0,9,0,6,0,0,0,0,1,5,0,2,7
1.00338E+11,2010,2,3,0,15,0,1,1,0,0,0,1,1,0,1,5
1.00338E+11,2010,1,1,0,18,9,1,0,0,0,0,1,5,0,1,3
1.00338E+11,2010,2,9,0,4,0,1,0,0,0,0,4,5,0,2,7
1.00338E+11,2010,1,9,0,6,0,6,0,0,0,0,1,1,0,1,5
1.00338E+11,2010,2,9,0,18,0,6,0,0,0,0,4,5,0,1,4
1.00338E+11,2010,1,9,0,3,0,1,0,0,0,0,4,5,0,2,6
1.00338E+11,2010,2,3,0,9,0,1,0,0,0,0,3,1,0,1,6
1.00338E+11,2010,1,14,0,18,0,8,0,0,0,0,0,5,0,3,6
1.00338E+11,2010,1,9,0,16,0,6,0,0,0,0,1,5,0,1,6
1.00338E+11,2010,2,1,0,5,0,6,0,0,0,0,4,5,0,1,4
1.00339E+11,2010,1,9,0,18,0,8,0,0,0,0,2,5,0,2,4
1.00339E+11,2010,2,9,0,18,0,8,0,0,0,0,1,5,0,1,6
1.00339E+11,2010,1,9,0,9,0,8,0,0,0,0,1,2,0,1,7
1.00339E+11,2010,2,9,0,18,0,8,0,0,0,0,1,5,0,2,7
1.00339E+11,2010,1,9,0,18,0,0,0,0,0,0,1,2,0,1,4
1.00339E+11,2010,2,1,0,9,0,0,0,0,0,0,2,5,0,1,3
1.00339E+11,2010,1,9,0,18,0,8,0,0,0,0,1,5,0,1,9
1.00339E+11,2010,2,9,0,18,0,8,0,0,0,0,1,5,0,2,6
1.00339E+11,2010,1,9,0,18,0,1,0,0,0,0,4,5,0,1,6
1.0034E+11,2010,1,9,0,5,0,8,0,0,0,0,1,5,0,3,6
1.0034E+11,2010,2,1,0,5,0,5,0,0,0,0,1,5,0,2,6
1.0034E+11,2010,1,9,0,10,0,1,0,0,0,0,3,5,0,2,6
1.0034E+11,2010,2,9,0,7,0,8,0,0,1,0,1,5,0,1,7
1.0034E+11,2010,1,9,0,18,0,1,0,0,0,0,2,5,0,1,6
1.0034E+11,2010,2,9,0,18,0,1,0,0,0,0,2,5,0,3,6
1.0034E+11,2010,1,9,0,7,0,1,0,0,0,0,4,5,0,2,10
1.0034E+11,2010,2,1,0,18,4,1,0,0,0,0,1,5,0,1,7
1.00341E+11,2010,1,9,0,4,0,4,0,0,0,0,1,5,0,1,5
1.00341E+11,2010,2,9,0,3,0,4,0,0,0,0,2,5,0,1,6
1.00341E+11,2010,1,9,0,3,0,1,0,0,0,0,2,2,0,1,9
1.00341E+11,2010,2,9,0,18,0,1,0,0,0,0,1,2,0,1,4
1.00341E+11,2010,1,9,0,16,0,0,0,0,0,0,1,2,0,1,7
1.00341E+11,2010,2,1,0,9,0,0,0,0,0,0,1,5,0,1,2
1.00341E+11,2010,1,9,0,6,0,0,0,0,0,0,1,5,0,1,9
1.00341E+11,2010,2,14,0,18,0,0,1,0,0,0,1,1,0,1,8
1.00341E+11,2010,1,9,0,18,0,2,0,0,0,0,4,5,0,2,6
1.00341E+11,2010,1,9,0,18,0,0,0,0,0,0,4,1,0,1,7
1.00341E+11,2010,1,19,0,18,0,1,0,0,0,0,1,1,0,1,5
1.00341E+11,2010,2,9,0,4,0,1,0,0,0,0,2,5,0,2,6
1.00341E+11,2010,3,9,0,4,0,1,0,0,0,0,2,5,0,2,5
1.00342E+11,2010,1,9,0,18,0,1,0,0,0,0,4,1,0,2,7
1.00342E+11,2010,1,9,0,16,0,1,1,0,8,0,1,5,0,1,7
1.00342E+11,2010,2,9,0,17,0,2,0,0,7,10,4,5,0,2,5
1.00343E+11,2010,1,19,0,18,0,2,0,0,0,0,0,5,0,1,6
1.00343E+11,2010,1,9,0,18,0,0,0,0,0,0,1,2,0,2,6
1.00344E+11,2010,1,9,0,1,0,0,0,0,0,0,2,5,0,2,7
1.00344E+11,2010,1,9,0,18,0,2,0,0,0,0,1,5,0,2,9
1.00344E+11,2010,1,9,0,18,0,1,0,0,0,0,1,2,0,2,4
1.00344E+11,2010,2,9,0,4,0,1,0,0,0,0,2,2,0,2,8
1.00344E+11,2010,3,9,0,3,0,1,0,0,0,0,2,2,0,1,6
1.00345E+11,2010,1,9,0,3,0,1,0,0,0,0,2,5,0,2,6
1.00345E+11,2010,2,19,0,18,0,1,0,0,0,0,1,5,0,2,7
1.00345E+11,2010,1,9,0,9,0,2,0,0,0,0,1,5,0,1,5
1.00345E+11,2010,1,9,0,18,0,1,0,0,0,0,0,5,0,1,9
1.00345E+11,2010,1,19,0,18,0,2,0,0,0,0,1,1,0,1,10
1.00345E+11,2010,2,9,0,18,0,2,0,0,0,0,2,5,0,1,5
1.00345E+11,2010,3,9,0,10,0,2,0,0,0,0,2,5,0,1,7
1.00345E+11,2010,1,9,0,18,0,1,0,0,0,0,0,5,0,1,7
1.00345E+11,2010,2,1,0,18,0,1,0,0,0,0,0,5,0,1,4
1.00345E+11,2010,1,9,0,18,0,6,0,0,0,0,4,1,0,1,6
1.00345E+11,2010,1,20,0,7,0,1,0,0,0,0,1,1,0,1,7
1.00346E+11,2010,1,9,0,9,0,8,0,0,0,0,1,5,0,2,7
1.00346E+11,2010,2,9,0,18,0,1,0,0,0,0,1,5,0,1,6
1.00346E+11,2010,1,1,0,4,0,1,0,0,0,0,3,5,0,1,7
1.00346E+11,2010,2,9,0,4,0,1,0,0,0,0,4,5,0,3,0
1.00346E+11,2010,1,14,0,18,0,1,0,0,0,0,1,5,0,3,0
1.00346E+11,2010,1,9,0,4,0,2,0,0,0,0,1,5,0,2,7
1.00346E+11,2010,2,9,0,4,0,2,0,0,0,0,2,5,0,1,8
1.00346E+11,2010,3,9,0,3,0,2,0,0,0,0,2,5,0,2,5
1.00346E+11,2010,4,9,0,3,0,2,0,0,0,0,2,5,0,1,10
1.00346E+11,2010,1,9,0,18,0,0,1,0,2,4,4,5,0,2,4
1.00346E+11,2010,1,9,0,18,0,0,0,0,0,0,0,5,0,1,5
1.00348E+11,2010,1,3,0,18,0,0,0,0,0,0,1,5,0,1,7
1.00349E+11,2010,1,9,0,7,0,2,0,0,0,0,4,5,0,2,8
1.00349E+11,2010,2,1,0,18,4,2,0,0,0,0,4,5,0,1,7
1.00349E+11,2010,1,9,0,18,0,2,0,0,0,0,1,1,0,2,6
1.00349E+11,2010,1,9,0,9,0,5,0,0,0,0,1,5,0,1,4
1.00349E+11,2010,2,9,0,18,0,8,0,0,1,10,1,5,0,1,5
1.0035E+11,2010,1,9,0,9,0,8,0,0,0,0,4,2,0,2,5
1.0035E+11,2010,2,9,0,18,0,8,0,0,0,0,1,2,0,2,5
1.0035E+11,2010,1,9,0,9,0,1,0,0,0,0,1,5,0,1,7
1.0035E+11,2010,2,9,0,17,0,1,0,0,0,0,1,1,0,1,6
1.0035E+11,2010,1,9,0,7,0,6,0,0,0,0,1,5,0,1,6
1.0035E+11,2010,2,1,0,18,0,1,0,0,0,0,1,5,0,1,6
1.0035E+11,2010,1,9,0,9,0,5,5,0,1,0,1,5,0,2,8
1.0035E+11,2010,2,9,0,18,0,8,0,0,0,0,1,5,0,2,9
1.0035E+11,2010,3,9,0,3,0,8,0,0,0,0,4,1,0,2,6
1.00351E+11,2010,1,8,0,18,0,8,0,0,0,0,3,5,0,1,0
1.00351E+11,2010,1,9,0,18,9,0,0,0,0,0,2,5,0,1,8
1.00351E+11,2010,2,9,0,18,9,0,0,0,0,0,1,5,0,1,6
1.00351E+11,2010,1,9,0,9,0,6,0,0,0,0,1,5,0,1,5
1.00351E+11,2010,2,9,0,18,0,8,0,0,0,0,1,5,0,2,8
1.00352E+11,2010,1,1,0,18,0,0,0,0,0,0,1,5,0,1,3
1.00352E+11,2010,2,9,0,18,0,0,0,0,0,0,1,5,0,2,7
1.00352E+11,2010,1,5,0,15,0,8,0,0,0,0,3,2,0,1,7
1.00352E+11,2010,2,9,0,7,0,5,0,0,0,0,4,5,0,2,5
1.00352E+11,2010,1,9,0,18,0,0,0,0,0,0,1,2,0,1,8
1.00352E+11,2010,2,19,0,4,0,0,0,0,0,0,2,1,0,1,6
1.00352E+11,2010,1,9,0,18,0,1,0,0,0,0,1,5,0,1,4
1.00352E+11,2010,2,9,0,18,0,1,0,0,0,0,2,5,0,1,7
1.00352E+11,2010,1,19,0,18,0,0,0,0,0,0,3,5,0,1,5
1.00352E+11,2010,1,9,0,16,0,0,5,0,2,10,4,5,0,1,5
1.00352E+11,2010,2,9,0,17,0,0,0,0,0,0,0,2,0,2,8
1.00352E+11,2010,1,9,0,18,0,8,0,0,0,0,2,5,0,1,6
1.00352E+11,2010,2,5,0,18,0,3,5,0,0,0,1,5,0,1,7
1.00353E+11,2010,1,2,0,13,0,8,0,0,0,0,1,5,0,1,4
1.00353E+11,2010,2,9,0,9,0,5,0,0,0,0,3,1,0,1,6
1.00353E+11,2010,1,9,0,18,9,1,2,10,1,2,4,5,0,1,5
1.00353E+11,2010,1,9,0,18,0,1,0,0,0,0,2,5,0,2,6
1.00353E+11,2010,2,9,0,18,0,1,1,0,0,0,1,5,0,1,7
1.00353E+11,2010,1,9,0,5,0,6,0,0,0,0,1,5,0,2,6
1.00353E+11,2010,2,9,0,18,0,8,0,0,0,0,4,5,0,2,5
1.00353E+11,2010,1,9,0,10,0,1,0,0,0,0,1,5,0,1,11
1.00353E+11,2010,2,9,0,18,0,1,0,0,0,0,3,5,0,1,5
1.00353E+11,2010,3,21,0,18,0,1,0,0,0,0,3,5,0,1,8
1.00354E+11,2010,1,8,0,1,0,6,0,0,0,0,0,1,0,1,6
1.00354E+11,2010,1,9,0,18,0,8,0,0,0,0,0,5,0,2,7
1.00354E+11,2010,2,9,0,9,0,8,0,0,0,0,0,5,0,1,6
1.00355E+11,2010,1,9,0,18,0,0,0,10,1,7,1,5,0,1,6
1.00355E+11,2010,1,9,0,16,0,0,0,6,0,6,4,5,0,1,4
1.00355E+11,2010,2,9,0,16,0,0,0,0,0,0,3,5,0,2,7
1.00355E+11,2010,1,9,0,3,0,0,1,0,0,0,1,5,0,1,5
1.00355E+11,2010,2,9,0,3,0,0,0,0,0,0,2,5,0,1,5
1.00355E+11,2010,3,9,0,3,0,0,0,0,0,0,2,5,0,1,10
1.00355E+11,2010,4,9,0,3,0,0,0,0,0,0,2,5,0,2,7
1.00355E+11,2010,5,9,0,3,0,0,0,0,0,0,2,5,0,2,5
1.00355E+11,2010,6,9,0,3,0,0,0,0,0,0,2,5,0,1,9
1.00355E+11,2010,7,9,0,3,0,0,0,0,0,0,2,5,0,1,6
1.00355E+11,2010,1,19,4,5,8,0,0,0,0,0,1,5,0,1,0
1.00355E+11,2010,2,9,0,16,0,0,1,0,7,9,4,5,0,1,6
1.00355E+11,2010,1,9,0,18,0,1,0,0,0,0,0,5,0,3,7
1.00355E+11,2010,2,9,0,18,0,2,5,10,0,0,1,5,0,2,10
1.00355E+11,2010,1,9,0,18,0,2,0,0,0,0,1,5,0,1,6
1.00355E+11,2010,2,8,0,3,0,2,0,0,0,0,2,1,0,1,8
1.00355E+11,2010,3,9,0,3,0,2,0,0,0,0,2,5,0,1,7
1.00356E+11,2010,1,9,0,18,0,1,0,0,0,0,1,2,0,2,4
1.00356E+11,2010,1,9,0,4,0,1,0,0,0,0,1,5,0,1,7
1.00356E+11,2010,2,9,0,3,0,1,0,0,0,0,2,2,0,1,8
1.00356E+11,2010,1,5,0,18,0,1,0,0,0,0,1,5,0,1,7
1.00356E+11,2010,2,11,0,9,0,5,0,0,0,0,2,1,0,1,8
1.00356E+11,2010,1,9,0,18,0,1,0,0,0,0,1,5,0,2,6
1.00356E+11,2010,2,9,0,3,0,8,0,0,0,0,2,5,0,1,7
1.00356E+11,2010,3,9,0,3,0,8,0,0,0,0,2,5,0,2,7
1.00356E+11,2010,4,9,0,3,0,8,0,0,0,0,2,5,0,1,7
1.00357E+11,2010,1,19,0,18,0,0,0,0,0,0,0,5,0,3,7
1.00357E+11,2010,2,9,0,18,0,0,0,0,0,0,0,5,0,2,6
1.00357E+11,2010,3,9,0,18,0,0,0,0,0,0,1,5,0,2,7
1.00357E+11,2010,1,9,0,10,0,1,0,0,0,0,2,1,0,2,8
1.00357E+11,2010,2,9,0,18,0,1,0,0,0,0,1,5,0,2,6
1.00357E+11,2010,1,9,0,18,0,1,0,0,0,0,1,5,0,1,7
1.00357E+11,2010,2,9,0,3,0,1,0,0,0,0,2,5,0,1,7
